Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
2.593707132339477539e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.013000000000000256e+01,4.713000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.714134240150451660e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.989999999999999858e+01,4.693999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.813156533241271973e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.981000000000000227e+01,4.686999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.912179684638977051e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,4.686999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.011201095581054688e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.947999999999999687e+01,4.645000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.110226583480834961e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.939000000000000057e+01,4.649000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.209346199035644531e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.913000000000000256e+01,4.645000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.308369350433349609e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.913000000000000256e+01,4.622999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.407390737533569336e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.903000000000000114e+01,4.620000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.506413292884826660e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.881000000000000227e+01,4.632999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.605435585975646973e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.874000000000000199e+01,4.590999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.704508471488952637e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.867999999999999972e+01,4.610000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.803562235832214355e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.857999999999999829e+01,4.593999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.902585387229919434e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.835999999999999943e+01,4.596999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.001606798171997070e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.818999999999999773e+01,4.564999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.100629115104675293e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.810000000000000142e+01,4.549000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.199651360511779785e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.796999999999999886e+01,4.539000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.298673939704895020e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.786999999999999744e+01,4.528999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.397696232795715332e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.752000000000000313e+01,4.500000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.496718740463256836e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.735999999999999943e+01,4.510000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.595741057395935059e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.728999999999999915e+01,4.484000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.694763374328613281e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.710000000000000142e+01,4.488000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.793785548210144043e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.696999999999999886e+01,4.461999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.892807841300964355e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.686999999999999744e+01,4.439000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.991830110549926758e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.674000000000000199e+01,4.432999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.090853404998779297e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.649000000000000199e+01,4.413000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.189875650405883789e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.635999999999999943e+01,4.432999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.288897132873535156e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.615999999999999659e+01,4.417000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.387919378280639648e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.607000000000000028e+01,4.400000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.486941671371459961e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,4.384000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.585963964462280273e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.590999999999999659e+01,4.378000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.684986186027526855e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.575000000000000000e+01,4.378000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.784008526802062988e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.571000000000000085e+01,4.359000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.883031678199768066e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.539000000000000057e+01,4.322999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.982053112983703613e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.522999999999999687e+01,4.335999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.081075406074523926e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.517000000000000171e+01,4.317000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.180097723007202148e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.507000000000000028e+01,4.313000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.279120850563049316e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.496999999999999886e+01,4.313000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.378142285346984863e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.493999999999999773e+01,4.307000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.477164602279663086e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.464999999999999858e+01,4.307000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.576186823844909668e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.475000000000000000e+01,4.259000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.675209140777587891e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.454999999999999716e+01,4.271999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.774331450462341309e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.428999999999999915e+01,4.267999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.873354601860046387e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.410000000000000142e+01,4.261999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.972376918792724609e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.407000000000000028e+01,4.246000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.071398353576660156e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.396999999999999886e+01,4.225999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.170420598983764648e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.390999999999999659e+01,4.222999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.269443774223327637e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.378000000000000114e+01,4.220000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.368465542793273926e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.375000000000000000e+01,4.196999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.467510652542114258e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.359000000000000341e+01,4.196999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.566533756256103516e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.339000000000000057e+01,4.161999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.665555119514465332e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.325999999999999801e+01,4.181000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.764577484130859375e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.325999999999999801e+01,4.175000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.863600611686706543e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.303999999999999915e+01,4.135999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.962622022628784180e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.288000000000000256e+01,4.122999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.061645221710205078e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.271999999999999886e+01,4.120000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.160666632652282715e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.271999999999999886e+01,4.097999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.259688901901245117e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.254999999999999716e+01,4.114000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.358712053298950195e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.246000000000000085e+01,4.103999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.457733416557312012e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.242999999999999972e+01,4.093999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.556756663322448730e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.229999999999999716e+01,4.085000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.655778932571411133e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.214000000000000057e+01,4.081000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.754803466796875000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.214000000000000057e+01,4.068999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.853825759887695312e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.193999999999999773e+01,4.061999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.952847218513488770e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.185000000000000142e+01,4.035999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.051869487762451172e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.181000000000000227e+01,4.049000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.150891804695129395e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.175000000000000000e+01,4.017000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.249914050102233887e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.161999999999999744e+01,4.029999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.348937225341796875e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.142999999999999972e+01,4.029999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.447959494590759277e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.149000000000000199e+01,4.022999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.546981811523437500e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.142999999999999972e+01,4.017000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.646004414558410645e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.114000000000000057e+01,3.975000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.745027518272399902e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.120000000000000284e+01,3.959000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.844049811363220215e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.107000000000000028e+01,3.953000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.943071246147155762e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.107000000000000028e+01,3.978000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.004209353923797607e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.093999999999999773e+01,3.961999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.014111580848693848e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.085000000000000142e+01,3.959000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.024013805389404297e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.081000000000000227e+01,3.961999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.033916044235229492e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.075000000000000000e+01,3.953000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.043818354606628418e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.056000000000000227e+01,3.946000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.053720586299896240e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.046000000000000085e+01,3.910999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.063622727394104004e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.046000000000000085e+01,3.900999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.073525042533874512e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.032999999999999829e+01,3.888000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.083427183628082275e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.020000000000000284e+01,3.900999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.093329412937164307e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.007000000000000028e+01,3.885000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.103231728076934814e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.997999999999999687e+01,3.868999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.113133866786956787e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.997999999999999687e+01,3.865999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.123036100864410400e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.990999999999999659e+01,3.878000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.132938418388366699e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.978000000000000114e+01,3.861999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.142840645313262939e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.971999999999999886e+01,3.856000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.152742788791656494e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.959000000000000341e+01,3.859000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.162645103931427002e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.939999999999999858e+01,3.817000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.172547333240509033e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.932999999999999829e+01,3.817000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.182449479103088379e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.924000000000000199e+01,3.824000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.192351701259613037e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.927000000000000313e+01,3.817000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.202253937721252441e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.903999999999999915e+01,3.785000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.212156167030334473e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.895000000000000284e+01,3.797999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.222058386802673340e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.895000000000000284e+01,3.785000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.231960706710815430e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.897999999999999687e+01,3.782000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.241862938404083252e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.875000000000000000e+01,3.795000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.251765165328979492e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.890999999999999659e+01,3.765999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.261667394638061523e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.865999999999999659e+01,3.761999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.271569535732269287e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.871999999999999886e+01,3.753000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.281471776962280273e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.861999999999999744e+01,3.750000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.291373999118804932e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.853000000000000114e+01,3.742999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.301276226043701172e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.832999999999999829e+01,3.736999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.311178452968597412e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.829999999999999716e+01,3.753000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.321080770492553711e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.827000000000000313e+01,3.736999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.330982906818389893e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.814000000000000057e+01,3.732999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.340885236263275146e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.795000000000000284e+01,3.703999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.350787453651428223e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.790999999999999659e+01,3.714000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.360689685344696045e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.790999999999999659e+01,3.685000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.370591912269592285e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.788000000000000256e+01,3.692000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.380494050979614258e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.778999999999999915e+01,3.697999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.390396482944488525e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.771999999999999886e+01,3.695000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.400298633575439453e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.761999999999999744e+01,3.665999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.410200941562652588e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.746000000000000085e+01,3.653000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.420103170871734619e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.742999999999999972e+01,3.663000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.430005400180816650e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.753000000000000114e+01,3.653000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.439907629489898682e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.732999999999999829e+01,3.659000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.449809770584106445e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.736999999999999744e+01,3.663000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.459712004661560059e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.727000000000000313e+01,3.629999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.469614229202270508e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.727000000000000313e+01,3.642999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.479516465663909912e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.710999999999999943e+01,3.632999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.489418687820434570e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.703999999999999915e+01,3.636999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.499320921897888184e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.697999999999999687e+01,3.632999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.509223232269287109e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.692000000000000171e+01,3.600999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.519125378131866455e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.692000000000000171e+01,3.597999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.529027688503265381e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.678999999999999915e+01,3.597999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.538929834365844727e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.665999999999999659e+01,3.600999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.548832149505615234e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.650000000000000000e+01,3.582000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.558735151290893555e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.659000000000000341e+01,3.595000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.568646607398986816e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.646000000000000085e+01,3.582000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.578548872470855713e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.632999999999999829e+01,3.568999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.588451094627380371e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.624000000000000199e+01,3.550000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.598353457450866699e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.636999999999999744e+01,3.536999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.608255681991577148e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.629999999999999716e+01,3.534000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.618158023357391357e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621000000000000085e+01,3.529999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.628060164451599121e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.603999999999999915e+01,3.529999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
