Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
1.495291004180908203e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.170000000000000284e+01,4.467999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.505193226337432861e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.196000000000000085e+01,4.475000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.515095453262329102e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.182999999999999829e+01,4.471000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.524997677803039551e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.163000000000000256e+01,4.513000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.534899904727935791e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.182999999999999829e+01,4.496999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.544802126884460449e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.172999999999999687e+01,4.454999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.554704351425170898e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.270000000000000284e+01,4.488000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.564606666564941406e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.246999999999999886e+01,4.554999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.574508802890777588e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.182999999999999829e+01,4.481000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.584411027431488037e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.243999999999999773e+01,4.503999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.594313342571258545e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.243999999999999773e+01,4.554999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.604215478897094727e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.340999999999999659e+01,4.561999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
