Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
6.311668920516967773e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.264000000000000057e+01,2.100000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.410691189765930176e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.253999999999999915e+01,2.100000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.509714412689208984e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.257000000000000028e+01,2.108999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.608736968040466309e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.707759332656860352e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.257000000000000028e+01,2.112000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.806781506538391113e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.257000000000000028e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.905805349349975586e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.257000000000000028e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.004827570915222168e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.253999999999999915e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.103849887847900391e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.257000000000000028e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.202872157096862793e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.301928281784057617e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.100000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.400952148437500000e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.253999999999999915e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.499974513053894043e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.253999999999999915e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.598996639251708984e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.253999999999999915e+01,2.096000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.698019003868103027e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.251000000000000156e+01,2.100000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.797041225433349609e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.251000000000000156e+01,2.108999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.896163606643676758e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.267000000000000171e+01,2.096000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.995185828208923340e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.264000000000000057e+01,2.112000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
