Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
2.080624127388000488e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.580000000000000071e+01,2.325000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.179646396636962891e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.608999999999999986e+01,2.364000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.278668665885925293e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.589000000000000057e+01,2.312000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.377690958976745605e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.576000000000000156e+01,2.248000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.476758146286010742e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.625000000000000000e+01,2.335000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.575778412818908691e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.685999999999999943e+01,2.344000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.674800848960876465e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.705000000000000071e+01,2.392999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.773856258392333984e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.750000000000000000e+01,2.367000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.872878551483154297e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.744000000000000128e+01,2.360999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.971923780441284180e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.733999999999999986e+01,2.385999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.071092700958251953e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.828000000000000114e+01,2.448000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.170115113258361816e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.792000000000000171e+01,2.437999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.269207906723022461e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.921000000000000085e+01,2.485999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.368230175971984863e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.873000000000000043e+01,2.514999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.467252397537231445e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.937000000000000099e+01,2.482999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.566275739669799805e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.925000000000000000e+01,2.498999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.665397453308105469e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.978999999999999915e+01,2.514999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.764419746398925781e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.001999999999999957e+01,2.592999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.863442015647888184e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.044000000000000128e+01,2.473000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.962464284896850586e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.994999999999999929e+01,2.612000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.061486434936523438e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.057000000000000028e+01,2.601999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.160530781745910645e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.057000000000000028e+01,2.598999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.259553074836730957e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.101999999999999957e+01,2.598999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.358656024932861328e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.062999999999999901e+01,2.551000000000000156e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.457678222656250000e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.137000000000000099e+01,2.580000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.556750917434692383e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.224000000000000199e+01,2.653999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.655913162231445312e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.210999999999999943e+01,2.651000000000000156e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.754980897903442383e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.339999999999999858e+01,2.717999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.854003190994262695e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.365999999999999659e+01,2.669999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.953027176856994629e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.295000000000000284e+01,2.728000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.052049398422241211e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.331000000000000227e+01,2.692000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.151071691513061523e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.378999999999999915e+01,2.741000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.250149154663085938e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.407999999999999829e+01,2.685999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.349220967292785645e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.356000000000000227e+01,2.728000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.448243212699890137e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.450000000000000000e+01,2.744000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.547265434265136719e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.360000000000000142e+01,2.773000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.646369767189025879e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.424000000000000199e+01,2.741000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.745396971702575684e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.450000000000000000e+01,2.712000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.844419407844543457e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.482000000000000028e+01,2.776000000000000156e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.943443083763122559e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.559000000000000341e+01,2.801999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.042519474029541016e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.542999999999999972e+01,2.862999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.141541790962219238e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.600999999999999801e+01,2.814999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.240632247924804688e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.646000000000000085e+01,2.901999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.339656090736389160e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.646000000000000085e+01,2.878999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.438732957839965820e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.624000000000000199e+01,2.867000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.537755560874938965e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.717000000000000171e+01,2.882999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.636779308319091797e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.750000000000000000e+01,2.962999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.735807561874389648e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.778999999999999915e+01,2.889000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.834876704216003418e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.736999999999999744e+01,2.937000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.933947062492370605e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.853000000000000114e+01,2.973000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.033047795295715332e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.846000000000000085e+01,2.925000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.132147836685180664e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.807999999999999829e+01,2.957000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.231285309791564941e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.790999999999999659e+01,2.857000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.330307650566101074e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.824000000000000199e+01,2.896000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.429380512237548828e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.856000000000000227e+01,2.869999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.528481817245483398e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.824000000000000199e+01,2.928000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.627504110336303711e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.878000000000000114e+01,2.905000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.726526308059692383e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.900999999999999801e+01,2.960000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.825548577308654785e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.971999999999999886e+01,2.925000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.924570894241333008e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.956000000000000227e+01,2.994999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.023593091964721680e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.978000000000000114e+01,2.946999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.122615361213684082e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.985000000000000142e+01,2.973000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.221639084815979004e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.997999999999999687e+01,2.953999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.320661330223083496e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.029999999999999716e+01,2.973000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.419683814048767090e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.042999999999999972e+01,3.023999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.518706083297729492e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.146000000000000085e+01,2.994999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.617773771286010742e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.090999999999999659e+01,3.014999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.716796040534973145e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.167999999999999972e+01,2.992000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.815818476676940918e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.152000000000000313e+01,3.062999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.914918732643127441e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.207000000000000028e+01,2.994999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.013993334770202637e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.249000000000000199e+01,3.001999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.113015604019165039e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.222999999999999687e+01,3.041000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.212037873268127441e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.229999999999999716e+01,3.005000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.311060118675231934e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.261999999999999744e+01,3.005000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.410065960884094238e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.288000000000000256e+01,3.089000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.509153842926025391e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.346000000000000085e+01,3.041000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.608248877525329590e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.352000000000000313e+01,3.030999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.707271313667297363e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.359000000000000341e+01,3.098999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.806293582916259766e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.413000000000000256e+01,3.021000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.905315876007080078e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.393999999999999773e+01,3.082000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.000433807373046875e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.413000000000000256e+01,3.012000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.010336132049560547e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.439000000000000057e+01,3.023999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.020238349437713623e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.475000000000000000e+01,3.023999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.030145654678344727e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.478000000000000114e+01,3.050000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.040053045749664307e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.561999999999999744e+01,3.030999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.049955263137817383e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.525999999999999801e+01,3.044000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.059866473674774170e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.546000000000000085e+01,3.033999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.069778807163238525e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.615999999999999659e+01,3.033999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.079681994915008545e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.615999999999999659e+01,3.057000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.089584224224090576e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.678000000000000114e+01,3.033999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.099486443996429443e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.645000000000000284e+01,3.094999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.109399173259735107e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.674000000000000199e+01,3.128000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.119301400184631348e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.728999999999999915e+01,3.062999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.129203624725341797e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.720000000000000284e+01,3.044000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.139105992317199707e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.725999999999999801e+01,3.050000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.149020082950592041e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.800000000000000000e+01,3.073000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.158922305107116699e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.796999999999999886e+01,3.037000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.168831293582916260e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.857999999999999829e+01,3.062999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.178738577365875244e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.818999999999999773e+01,3.082000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.188640797138214111e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.939000000000000057e+01,3.057000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.198548781871795654e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.874000000000000199e+01,3.050000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.208451001644134521e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.906000000000000227e+01,3.082000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.218359894752502441e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.935000000000000142e+01,3.101999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.228264493942260742e+02,1.000000000000000000e+02,0.000000000000000000e+00,4.942000000000000171e+01,3.128000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.238167765140533447e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.006000000000000227e+01,3.044000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.248070175647735596e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.018999999999999773e+01,3.098999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.257970781326293945e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.032000000000000028e+01,3.069999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.267873003482818604e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.086999999999999744e+01,3.073000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.277783305644989014e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.086999999999999744e+01,3.069999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.287692837715148926e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.084000000000000341e+01,3.076000000000000156e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.297595057487487793e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.113000000000000256e+01,3.066000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.307497289180755615e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.089999999999999858e+01,3.146999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.317399537563323975e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.154999999999999716e+01,3.069999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.327301766872406006e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.125999999999999801e+01,3.137000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.337203981876373291e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.184000000000000341e+01,3.069999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.347107341289520264e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.177000000000000313e+01,3.078999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.357008562088012695e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.189999999999999858e+01,3.066000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.366914627552032471e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.225000000000000000e+01,3.076000000000000156e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.376817009449005127e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.221999999999999886e+01,3.092000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.386724412441253662e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.225000000000000000e+01,3.110999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.396639842987060547e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.260999999999999943e+01,3.123999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.406542067527770996e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.274000000000000199e+01,3.085999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.416444294452667236e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.267000000000000171e+01,3.137000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.426346514225006104e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.325000000000000000e+01,3.094999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.436247036457061768e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.360999999999999943e+01,3.105000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.446149265766143799e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.315999999999999659e+01,3.169000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.456051487922668457e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.396000000000000085e+01,3.073000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.465955750942230225e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.482999999999999829e+01,3.217999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.475857975482940674e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.447999999999999687e+01,3.182000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.485761632919311523e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.425000000000000000e+01,3.204999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.495664057731628418e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.506000000000000227e+01,3.178999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.505564723014831543e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.545000000000000284e+01,3.214999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.515466985702514648e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.570000000000000284e+01,3.265999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.525369222164154053e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.564000000000000057e+01,3.194999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.535271446704864502e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.570000000000000284e+01,3.321000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.545179402828216553e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.599000000000000199e+01,3.224000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.555089678764343262e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.625000000000000000e+01,3.166000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.564994096755981445e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.535000000000000142e+01,3.214999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.574901401996612549e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.664000000000000057e+01,3.278999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.584804246425628662e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.647999999999999687e+01,3.234000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.594706466197967529e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.711999999999999744e+01,3.250000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.604617760181427002e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.699000000000000199e+01,3.321000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.614519617557525635e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.609000000000000341e+01,3.272999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.624421844482421875e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.706000000000000227e+01,3.310999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.634330379962921143e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.711999999999999744e+01,3.317999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
